,age,sex_female,sex_male,sibsp,parch,fare
1077,,1.0,0.0,0.0,0.0,7.75
1078,,1.0,0.0,0.0,0.0,7.8792
1079,22.0,1.0,0.0,0.0,0.0,7.775
1080,,0.0,1.0,0.0,0.0,7.75
1081,,1.0,0.0,0.0,0.0,7.8292
1082,9.0,0.0,1.0,0.0,1.0,3.1708
1083,28.0,0.0,1.0,0.0,0.0,22.525
1084,42.0,0.0,1.0,0.0,1.0,8.4042
1085,,0.0,1.0,0.0,0.0,7.3125
1086,31.0,1.0,0.0,0.0,0.0,7.8542
1087,28.0,0.0,1.0,0.0,0.0,7.8542
1088,32.0,0.0,1.0,0.0,0.0,7.775
1089,20.0,0.0,1.0,0.0,0.0,9.225
1090,23.0,1.0,0.0,0.0,0.0,8.6625
1091,20.0,1.0,0.0,0.0,0.0,8.6625
1092,20.0,0.0,1.0,0.0,0.0,8.6625
1093,16.0,0.0,1.0,0.0,0.0,9.2167
1094,31.0,1.0,0.0,0.0,0.0,8.6833
1095,,1.0,0.0,0.0,0.0,7.6292
1096,2.0,0.0,1.0,3.0,1.0,21.075
1097,6.0,0.0,1.0,3.0,1.0,21.075
1098,3.0,1.0,0.0,3.0,1.0,21.075
1099,8.0,1.0,0.0,3.0,1.0,21.075
1100,29.0,1.0,0.0,0.0,4.0,21.075
1101,1.0,0.0,1.0,4.0,1.0,39.6875
1102,7.0,0.0,1.0,4.0,1.0,39.6875
1103,2.0,0.0,1.0,4.0,1.0,39.6875
1104,16.0,0.0,1.0,4.0,1.0,39.6875
1105,14.0,0.0,1.0,4.0,1.0,39.6875
1106,41.0,1.0,0.0,0.0,5.0,39.6875
1107,21.0,0.0,1.0,0.0,0.0,8.6625
1108,19.0,0.0,1.0,0.0,0.0,14.5
1109,,0.0,1.0,0.0,0.0,8.7125
1110,32.0,0.0,1.0,0.0,0.0,7.8958
1111,0.75,0.0,1.0,1.0,1.0,13.775
1112,3.0,1.0,0.0,1.0,1.0,13.775
1113,26.0,1.0,0.0,0.0,2.0,13.775
1114,,0.0,1.0,0.0,0.0,7.0
1115,,0.0,1.0,0.0,0.0,7.775
1116,,0.0,1.0,0.0,0.0,8.05
1117,21.0,0.0,1.0,0.0,0.0,7.925
1118,25.0,0.0,1.0,0.0,0.0,7.925
1119,22.0,0.0,1.0,0.0,0.0,7.25
1120,25.0,0.0,1.0,1.0,0.0,7.775
1121,,0.0,1.0,1.0,1.0,22.3583
1122,,1.0,0.0,1.0,1.0,22.3583
1123,,1.0,0.0,0.0,2.0,22.3583
1124,,1.0,0.0,0.0,0.0,8.1375
1125,24.0,0.0,1.0,0.0,0.0,8.05
1126,28.0,1.0,0.0,0.0,0.0,7.8958
1127,19.0,0.0,1.0,0.0,0.0,7.8958
1128,,0.0,1.0,0.0,0.0,7.8958
1129,25.0,0.0,1.0,1.0,0.0,7.775
1130,18.0,1.0,0.0,0.0,0.0,7.775
1131,32.0,0.0,1.0,0.0,0.0,8.05
1132,,0.0,1.0,0.0,0.0,7.8958
1133,17.0,0.0,1.0,0.0,0.0,8.6625
1134,24.0,0.0,1.0,0.0,0.0,8.6625
1135,,0.0,1.0,0.0,0.0,7.8958
1136,,1.0,0.0,0.0,0.0,8.1125
1137,,0.0,1.0,0.0,0.0,7.2292
1138,,0.0,1.0,0.0,0.0,7.25
1139,38.0,0.0,1.0,0.0,0.0,7.8958
1140,21.0,0.0,1.0,0.0,0.0,8.05
1141,10.0,0.0,1.0,4.0,1.0,29.125
1142,4.0,0.0,1.0,4.0,1.0,29.125
1143,7.0,0.0,1.0,4.0,1.0,29.125
1144,2.0,0.0,1.0,4.0,1.0,29.125
1145,8.0,0.0,1.0,4.0,1.0,29.125
1146,39.0,1.0,0.0,0.0,5.0,29.125
1147,22.0,1.0,0.0,0.0,0.0,39.6875
1148,35.0,0.0,1.0,0.0,0.0,7.125
1149,,1.0,0.0,0.0,0.0,7.7208
1150,,0.0,1.0,0.0,0.0,14.5
1151,,1.0,0.0,0.0,0.0,14.5
1152,50.0,0.0,1.0,1.0,0.0,14.5
1153,47.0,1.0,0.0,1.0,0.0,14.5
1154,,0.0,1.0,0.0,0.0,8.05
1155,,0.0,1.0,0.0,0.0,7.775
1156,2.0,1.0,0.0,1.0,1.0,20.2125
1157,18.0,0.0,1.0,1.0,1.0,20.2125
1158,41.0,1.0,0.0,0.0,2.0,20.2125
1159,,1.0,0.0,0.0,0.0,8.05
1160,50.0,0.0,1.0,0.0,0.0,8.05
1161,16.0,0.0,1.0,0.0,0.0,8.05
1162,,0.0,1.0,0.0,0.0,7.75
1163,,0.0,1.0,0.0,0.0,24.15
1164,,0.0,1.0,0.0,0.0,7.2292
1165,25.0,0.0,1.0,0.0,0.0,7.225
1166,,0.0,1.0,0.0,0.0,7.225
1167,,0.0,1.0,0.0,0.0,7.7292
1168,,0.0,1.0,0.0,0.0,7.575
1169,38.5,0.0,1.0,0.0,0.0,7.25
1170,,0.0,1.0,8.0,2.0,69.55
1171,14.5,0.0,1.0,8.0,2.0,69.55
1172,,1.0,0.0,8.0,2.0,69.55
1173,,1.0,0.0,8.0,2.0,69.55
1174,,1.0,0.0,8.0,2.0,69.55
1175,,1.0,0.0,8.0,2.0,69.55
1176,,0.0,1.0,8.0,2.0,69.55
1177,,0.0,1.0,8.0,2.0,69.55
1178,,0.0,1.0,8.0,2.0,69.55
1179,,0.0,1.0,1.0,9.0,69.55
1180,,1.0,0.0,1.0,9.0,69.55
1181,24.0,0.0,1.0,0.0,0.0,9.325
1182,21.0,1.0,0.0,0.0,0.0,7.65
1183,39.0,0.0,1.0,0.0,0.0,7.925
1184,,0.0,1.0,2.0,0.0,21.6792
1185,,0.0,1.0,2.0,0.0,21.6792
1186,,0.0,1.0,2.0,0.0,21.6792
1187,1.0,1.0,0.0,1.0,1.0,16.7
1188,24.0,1.0,0.0,0.0,2.0,16.7
1189,4.0,1.0,0.0,1.0,1.0,16.7
1190,25.0,0.0,1.0,0.0,0.0,9.5
1191,20.0,0.0,1.0,0.0,0.0,8.05
1192,24.5,0.0,1.0,0.0,0.0,8.05
1193,,0.0,1.0,0.0,0.0,7.725
1194,,0.0,1.0,0.0,0.0,7.8958
1195,,0.0,1.0,0.0,0.0,7.75
1196,29.0,0.0,1.0,0.0,0.0,9.5
1197,,0.0,1.0,0.0,0.0,15.1
1198,,1.0,0.0,0.0,0.0,7.7792
1199,,0.0,1.0,0.0,0.0,8.05
1200,,0.0,1.0,0.0,0.0,8.05
1201,22.0,0.0,1.0,0.0,0.0,7.2292
1202,,0.0,1.0,0.0,0.0,8.05
1203,40.0,0.0,1.0,0.0,0.0,7.8958
1204,21.0,0.0,1.0,0.0,0.0,7.925
1205,18.0,1.0,0.0,0.0,0.0,7.4958
1206,4.0,0.0,1.0,3.0,2.0,27.9
1207,10.0,0.0,1.0,3.0,2.0,27.9
1208,9.0,1.0,0.0,3.0,2.0,27.9
1209,2.0,1.0,0.0,3.0,2.0,27.9
1210,40.0,0.0,1.0,1.0,4.0,27.9
1211,45.0,1.0,0.0,1.0,4.0,27.9
1212,,0.0,1.0,0.0,0.0,7.8958
1213,,0.0,1.0,0.0,0.0,8.05
1214,,0.0,1.0,0.0,0.0,8.6625
1215,,0.0,1.0,0.0,0.0,7.75
1216,,1.0,0.0,0.0,0.0,7.7333
1217,19.0,0.0,1.0,0.0,0.0,7.65
1218,30.0,0.0,1.0,0.0,0.0,8.05
1219,,0.0,1.0,0.0,0.0,8.05
1220,32.0,0.0,1.0,0.0,0.0,8.05
1221,,0.0,1.0,0.0,0.0,7.8958
1222,33.0,0.0,1.0,0.0,0.0,8.6625
1223,23.0,1.0,0.0,0.0,0.0,7.55
1224,21.0,0.0,1.0,0.0,0.0,8.05
1225,60.5,0.0,1.0,0.0,0.0,
1226,19.0,0.0,1.0,0.0,0.0,7.8958
1227,22.0,1.0,0.0,0.0,0.0,9.8375
1228,31.0,0.0,1.0,0.0,0.0,7.925
1229,27.0,0.0,1.0,0.0,0.0,8.6625
1230,2.0,1.0,0.0,0.0,1.0,10.4625
1231,29.0,1.0,0.0,1.0,1.0,10.4625
1232,16.0,0.0,1.0,0.0,0.0,8.05
1233,44.0,0.0,1.0,0.0,0.0,7.925
1234,25.0,0.0,1.0,0.0,0.0,7.05
1235,74.0,0.0,1.0,0.0,0.0,7.775
1236,14.0,0.0,1.0,0.0,0.0,9.225
1237,24.0,0.0,1.0,0.0,0.0,7.7958
1238,25.0,0.0,1.0,0.0,0.0,7.7958
1239,34.0,0.0,1.0,0.0,0.0,8.05
1240,0.4167,0.0,1.0,0.0,1.0,8.5167
1241,,0.0,1.0,1.0,0.0,6.4375
1242,,0.0,1.0,0.0,0.0,6.4375
1243,,0.0,1.0,0.0,0.0,7.225
1244,16.0,1.0,0.0,1.0,1.0,8.5167
1245,,0.0,1.0,0.0,0.0,8.05
1246,,0.0,1.0,1.0,0.0,16.1
1247,,1.0,0.0,1.0,0.0,16.1
1248,32.0,0.0,1.0,0.0,0.0,7.925
1249,,0.0,1.0,0.0,0.0,7.75
1250,,0.0,1.0,0.0,0.0,7.8958
1251,30.5,0.0,1.0,0.0,0.0,8.05
1252,44.0,0.0,1.0,0.0,0.0,8.05
1253,,0.0,1.0,0.0,0.0,7.2292
1254,25.0,0.0,1.0,0.0,0.0,0.0
1255,,0.0,1.0,0.0,0.0,7.2292
1256,7.0,0.0,1.0,1.0,1.0,15.2458
1257,9.0,1.0,0.0,1.0,1.0,15.2458
1258,29.0,1.0,0.0,0.0,2.0,15.2458
1259,36.0,0.0,1.0,0.0,0.0,7.8958
1260,18.0,1.0,0.0,0.0,0.0,9.8417
1261,63.0,1.0,0.0,0.0,0.0,9.5875
1262,,0.0,1.0,1.0,1.0,14.5
1263,11.5,0.0,1.0,1.0,1.0,14.5
1264,40.5,0.0,1.0,0.0,2.0,14.5
1265,10.0,1.0,0.0,0.0,2.0,24.15
1266,36.0,0.0,1.0,1.0,1.0,24.15
1267,30.0,1.0,0.0,1.0,1.0,24.15
1268,,0.0,1.0,0.0,0.0,9.5
1269,33.0,0.0,1.0,0.0,0.0,9.5
1270,28.0,0.0,1.0,0.0,0.0,9.5
1271,28.0,0.0,1.0,0.0,0.0,9.5
1272,47.0,0.0,1.0,0.0,0.0,9.0
1273,18.0,1.0,0.0,2.0,0.0,18.0
1274,31.0,0.0,1.0,3.0,0.0,18.0
1275,16.0,0.0,1.0,2.0,0.0,18.0
1276,31.0,1.0,0.0,1.0,0.0,18.0
1277,22.0,0.0,1.0,0.0,0.0,7.225
1278,20.0,0.0,1.0,0.0,0.0,7.8542
1279,14.0,1.0,0.0,0.0,0.0,7.8542
1280,22.0,0.0,1.0,0.0,0.0,7.8958
1281,22.0,0.0,1.0,0.0,0.0,9.0
1282,,0.0,1.0,0.0,0.0,8.05
1283,,0.0,1.0,0.0,0.0,7.55
1284,,0.0,1.0,0.0,0.0,8.05
1285,32.5,0.0,1.0,0.0,0.0,9.5
1286,38.0,1.0,0.0,0.0,0.0,7.2292
1287,51.0,0.0,1.0,0.0,0.0,7.75
1288,18.0,0.0,1.0,1.0,0.0,6.4958
1289,21.0,0.0,1.0,1.0,0.0,6.4958
1290,47.0,1.0,0.0,1.0,0.0,7.0
1291,,0.0,1.0,0.0,0.0,8.7125
1292,,0.0,1.0,0.0,0.0,7.55
1293,,0.0,1.0,0.0,0.0,8.05
1294,28.5,0.0,1.0,0.0,0.0,16.1
1295,21.0,0.0,1.0,0.0,0.0,7.25
1296,27.0,0.0,1.0,0.0,0.0,8.6625
1297,,0.0,1.0,0.0,0.0,7.25
1298,36.0,0.0,1.0,0.0,0.0,9.5
1299,27.0,0.0,1.0,1.0,0.0,14.4542
1300,15.0,1.0,0.0,1.0,0.0,14.4542
1301,45.5,0.0,1.0,0.0,0.0,7.225
1302,,0.0,1.0,0.0,0.0,7.225
1303,,0.0,1.0,0.0,0.0,14.4583
1304,14.5,1.0,0.0,1.0,0.0,14.4542
1305,,1.0,0.0,1.0,0.0,14.4542
1306,26.5,0.0,1.0,0.0,0.0,7.225
1307,27.0,0.0,1.0,0.0,0.0,7.225
1308,29.0,0.0,1.0,0.0,0.0,7.875
