,age,sex_female,sex_male,sibsp,parch,fare
1026,3.5778801276888252,1.0,0.0,0.0,0.0,7.2292
1027,42.0,0.0,1.0,1.0,0.0,27.0
1028,50.0,0.0,1.0,1.0,0.0,55.9
1029,8.0,0.0,1.0,0.0,2.0,32.5
1030,20.0,1.0,0.0,2.0,1.0,23.0
1031,30.0,1.0,0.0,0.0,0.0,106.425
1032,17.0,0.0,1.0,0.0,0.0,8.6625
1033,17.57004213605195,0.0,1.0,0.0,0.0,7.225
1034,18.0,0.0,1.0,0.0,0.0,7.75
1035,54.26145687244479,0.0,1.0,0.0,0.0,7.55
1036,36.0,1.0,0.0,1.0,0.0,17.4
1037,29.0,0.0,1.0,1.0,0.0,21.0
1038,19.0,0.0,1.0,0.0,0.0,7.775
1039,33.91965460583366,0.0,1.0,0.0,0.0,7.05
1040,21.0,0.0,1.0,0.0,1.0,77.2875
1041,34.0,0.0,1.0,0.0,0.0,26.55
1042,4.0,0.0,1.0,4.0,1.0,29.125
1043,32.55760097929245,0.0,1.0,0.0,0.0,8.05
1044,39.0,1.0,0.0,1.0,1.0,83.1583
1045,44.313088224021676,0.0,1.0,0.0,0.0,29.7
1046,19.0,0.0,1.0,0.0,0.0,7.8958
